Time (s),Force (N),Displacement (mm),Strain,Stress (MPa)
285.708,0.820274999999999,88.72663374999999,2.957554458333333,0.13671249999999982
285.758,0.8205249999999988,88.74297,2.958099,0.13675416666666648
285.808,0.8207499999999989,88.75930625,2.9586435416666665,0.13679166666666648
285.858,0.8209749999999989,88.7756475,2.95918825,0.13682916666666647
285.908,0.8211874999999991,88.79198249999999,2.9597327499999997,0.13686458333333318
285.958,0.821399999999999,88.8083175,2.96027725,0.13689999999999983
286.008,0.821512499999999,88.8246525,2.96082175,0.13691874999999984
286.058,0.8216249999999989,88.84098750000001,2.96136625,0.13693749999999982
286.108,0.821812499999999,88.85732375,2.961910791666667,0.13696874999999983
286.158,0.821999999999999,88.87366,2.962455333333333,0.13699999999999982
286.208,0.822162499999999,88.88999,2.9629996666666667,0.13702708333333316
286.258,0.822324999999999,88.90632000000001,2.963544,0.1370541666666665
286.308,0.822537499999999,88.92265,2.9640883333333337,0.13708958333333318
286.358,0.822749999999999,88.93898,2.9646326666666667,0.13712499999999983
286.408,0.822862499999999,88.955315,2.9651771666666664,0.13714374999999984
286.459,0.822974999999999,88.97165,2.9657216666666666,0.13716249999999983
286.509,0.823112499999999,88.98798500000001,2.9662661666666668,0.1371854166666665
286.559,0.8232499999999991,89.00431999999999,2.9668106666666665,0.13720833333333318
286.609,0.823312499999999,89.020655,2.9673551666666667,0.13721874999999983
286.659,0.823374999999999,89.03699125,2.9678997083333334,0.13722916666666649
286.709,0.8234249999999991,89.05333375000001,2.9684444583333334,0.13723749999999985
286.759,0.8234749999999991,89.06967,2.968989,0.13724583333333318
286.809,0.823487499999999,89.08600625,2.9695335416666664,0.1372479166666665
286.859,0.823499999999999,89.10234249999999,2.970078083333333,0.13724999999999984
286.909,0.8234374999999989,89.11867875,2.970622625,0.13723958333333316
286.959,0.823374999999999,89.13501375,2.971167125,0.13722916666666649
287.009,0.823349999999999,89.151355,2.971711833333333,0.13722499999999985
287.059,0.8233249999999991,89.16769124999999,2.9722563749999997,0.13722083333333318
287.109,0.823349999999999,89.1840275,2.9728009166666665,0.13722499999999985
287.159,0.823374999999999,89.20036375,2.973345458333333,0.13722916666666649
287.209,0.823412499999999,89.2167,2.97389,0.1372354166666665
287.259,0.823449999999999,89.23303625,2.9744345416666667,0.1372416666666665
287.309,0.8234374999999989,89.24937750000001,2.97497925,0.13723958333333316
287.359,0.8234249999999989,89.26571249999999,2.97552375,0.13723749999999982
287.409,0.823337499999999,89.2820475,2.97606825,0.1372229166666665
287.459,0.8232499999999989,89.29838375,2.9766127916666667,0.13720833333333315
287.509,0.8231499999999989,89.31472,2.977157333333333,0.1371916666666665
287.559,0.8230499999999988,89.3310625,2.9777020833333334,0.1371749999999998
287.609,0.822949999999999,89.34740500000001,2.978246833333334,0.13715833333333316
287.659,0.822849999999999,89.36374125,2.978791375,0.1371416666666665
287.709,0.8227749999999989,89.3800775,2.9793359166666664,0.1371291666666665
287.759,0.822699999999999,89.39641375,2.979880458333333,0.1371166666666665
287.809,0.8226124999999989,89.41274875,2.9804249583333333,0.13710208333333315
287.859,0.8225249999999991,89.42909,2.9809696666666667,0.13708749999999983
287.909,0.822349999999999,89.44542625,2.981514208333333,0.13705833333333317
287.959,0.822174999999999,89.46176249999999,2.9820587499999998,0.1370291666666665
288.009,0.8221249999999991,89.47809875,2.9826032916666665,0.13702083333333318
288.059,0.822074999999999,89.494435,2.983147833333333,0.13701249999999984
