Time (s),Force (N),Displacement (mm),Strain,Stress (MPa)
20.095,-2.215562499999997,0.2619725,0.0104789,-12.041100543478246
20.145,-2.216212499999997,0.27241375,0.01089655,-12.044633152173898
20.195,-2.216749999999997,0.28306,0.0113224,-12.047554347826072
20.245,-2.217299999999997,0.29391124999999996,0.011756449999999998,-12.050543478260854
20.295,-2.217699999999997,0.3049675,0.0121987,-12.052717391304332
20.346,-2.218099999999997,0.31622875,0.01264915,-12.05489130434781
20.396,-2.218574999999997,0.32769499999999996,0.013107799999999998,-12.05747282608694
20.446,-2.219087499999997,0.33936625,0.013574649999999999,-12.060258152173898
20.496,-2.219574999999997,0.35124374999999997,0.014049749999999998,-12.062907608695637
20.546,-2.2200499999999974,0.36332624999999996,0.014533049999999999,-12.065489130434768
20.596,-2.220449999999997,0.37561374999999997,0.01502455,-12.067663043478245
20.646,-2.2208374999999974,0.3881,0.015524,-12.069769021739116
20.696,-2.221137499999997,0.40079125,0.016031649999999998,-12.071399456521723
20.746,-2.221399999999997,0.4136875,0.0165475,-12.072826086956505
20.796,-2.221762499999997,0.42678874999999994,0.017071549999999998,-12.074796195652159
20.846,-2.2222249999999972,0.440095,0.0176038,-12.077309782608681
20.896,-2.2227249999999974,0.45360625,0.01814425,-12.08002717391303
20.946,-2.2233124999999974,0.46731749999999994,0.018692699999999996,-12.083220108695638
20.996,-2.223874999999997,0.48123375,0.019249350000000002,-12.086277173913027
21.046,-2.224399999999997,0.495355,0.0198142,-12.089130434782593
21.096,-2.2250374999999973,0.5096812500000001,0.020387250000000003,-12.092595108695638
21.146,-2.225699999999997,0.5242125,0.020968499999999998,-12.096195652173897
21.196,-2.226387499999997,0.5389487500000001,0.021557950000000003,-12.099932065217374
21.246,-2.227087499999997,0.55388375,0.02215535,-12.103736413043462
21.296,-2.2276374999999975,0.56902375,0.022760950000000002,-12.106725543478248
21.346,-2.228174999999997,0.5843700000000001,0.0233748,-12.109646739130419
21.396,-2.2286999999999972,0.59992125,0.02399685,-12.112499999999985
21.446,-2.229174999999997,0.6156775,0.0246271,-12.115081521739114
21.496,-2.2295749999999974,0.63163875,0.02526555,-12.117255434782594
21.546,-2.2300374999999972,0.64779875,0.02591195,-12.119769021739115
21.596,-2.230437499999997,0.6641287499999999,0.026565149999999996,-12.121942934782593
21.646,-2.230874999999997,0.68045875,0.02721835,-12.124320652173898
21.696,-2.2311624999999973,0.69678875,0.02787155,-12.125883152173898
21.746,-2.231449999999997,0.7131237500000001,0.028524950000000004,-12.127445652173897
21.797,-2.2315499999999973,0.72945875,0.029178350000000002,-12.127989130434768
21.847,-2.231587499999997,0.74579375,0.02983175,-12.128192934782593
21.897,-2.231599999999997,0.76213,0.0304852,-12.128260869565201
21.947,-2.231512499999997,0.7784662499999999,0.031138649999999997,-12.12778532608694
21.997,-2.231449999999997,0.7948025000000001,0.031792100000000004,-12.127445652173897
22.047,-2.231299999999997,0.811145,0.0324458,-12.126630434782593
22.097,-2.2312749999999975,0.82748125,0.03309925,-12.126494565217378
22.147,-2.231249999999997,0.8438174999999999,0.0337527,-12.126358695652158
22.197,-2.231149999999997,0.8601537499999999,0.034406149999999996,-12.125815217391288
22.247,-2.231049999999997,0.87648875,0.03505955,-12.125271739130419
22.297,-2.230812499999997,0.89282375,0.03571295,-12.123980978260855
22.347,-2.2305749999999973,0.909165,0.0363666,-12.12269021739129
22.397,-2.2302249999999972,0.9255012499999999,0.03702005,-12.120788043478246
22.447,-2.229874999999997,0.9418374999999999,0.0376735,-12.118885869565203
22.497,-2.229337499999997,0.9581737499999999,0.03832695,-12.115964673913028
22.547,-2.228799999999997,0.9745100000000001,0.038980400000000005,-12.113043478260854
22.597,-2.228049999999997,0.99084625,0.03963385,-12.108967391304331
22.647,-2.227299999999997,1.0071875000000001,0.040287500000000004,-12.10489130434781
22.697,-2.226174999999997,1.0235225,0.040940899999999995,-12.098777173913026
22.747,-2.225049999999997,1.03985875,0.04159435,-12.092663043478243
22.797,-2.2233124999999974,1.056195,0.0422478,-12.083220108695638
22.847,-2.221574999999997,1.07253125,0.042901249999999995,-12.073777173913028
22.897,-2.219187499999997,1.0888737499999999,0.043554949999999995,-12.060801630434767
22.947,-2.216799999999997,1.10521625,0.04420865,-12.047826086956505
22.997,-2.2128249999999974,1.1215525,0.044862099999999995,-12.026222826086942
23.047,-2.2088499999999973,1.1378875000000002,0.04551550000000001,-12.004619565217377
23.097,-2.2038874999999973,1.1542225,0.0461689,-11.977649456521725
23.147,-2.198924999999997,1.1705575,0.0468223,-11.950679347826071
23.197,-2.192712499999997,1.18689875,0.047475949999999996,-11.91691576086955
23.247,-2.1864999999999974,1.2032349999999998,0.048129399999999996,-11.88315217391303
23.297,-2.178974999999997,1.21957125,0.04878285,-11.842255434782594
