Time (s),Force (N),Displacement (mm),Strain,Stress (MPa)
347.957,0.31821249999999845,107.535375,3.2586477272727272,0.6629427083333301
348.007,0.31811249999999847,107.55171125,3.2591427651515152,0.6627343749999969
348.057,0.31806249999999847,107.56804749999999,3.259637803030303,0.6626302083333302
348.107,0.31801249999999853,107.58438375,3.260132840909091,0.6625260416666636
348.157,0.31799999999999856,107.60072,3.260627878787879,0.662499999999997
348.207,0.3179874999999986,107.61706125,3.2611230681818184,0.6624739583333304
348.257,0.31792499999999857,107.63339625,3.2616180681818183,0.662343749999997
348.307,0.3178624999999986,107.64973124999999,3.262113068181818,0.6622135416666638
348.357,0.3178124999999986,107.66606750000001,3.2626081060606063,0.6621093749999971
348.407,0.31776249999999856,107.68240375,3.2631031439393943,0.6620052083333303
348.457,0.3177749999999986,107.69874,3.263598181818182,0.6620312499999971
348.507,0.3177874999999986,107.7150825,3.264093409090909,0.6620572916666638
348.557,0.3178124999999986,107.73141874999999,3.2645884469696966,0.6621093749999971
348.607,0.31783749999999855,107.74775500000001,3.265083484848485,0.6621614583333303
348.657,0.31788749999999855,107.76409125,3.265578522727273,0.662265624999997
348.707,0.31793749999999854,107.7804275,3.2660735606060607,0.6623697916666637
348.757,0.3179499999999985,107.7967625,3.2665685606060606,0.6623958333333303
348.807,0.3179624999999985,107.81310375000001,3.26706375,0.6624218749999968
348.857,0.3179374999999985,107.82944,3.267558787878788,0.6623697916666635
348.907,0.3179124999999985,107.84577625,3.2680538257575757,0.6623177083333303
348.957,0.3178499999999985,107.8621125,3.2685488636363633,0.6621874999999969
349.007,0.3177874999999985,107.87844875,3.269043901515152,0.6620572916666636
349.057,0.31774999999999853,107.894785,3.2695389393939394,0.6619791666666637
349.107,0.3177124999999985,107.91112625000001,3.270034128787879,0.6619010416666636
349.157,0.3177124999999985,107.92746125000001,3.270529128787879,0.6619010416666636
349.207,0.3177124999999985,107.94379624999999,3.2710241287878787,0.6619010416666636
349.257,0.3177749999999985,107.96013250000001,3.271519166666667,0.6620312499999969
349.307,0.3178374999999985,107.97646875000001,3.2720142045454548,0.6621614583333302
349.357,0.3180124999999985,107.992805,3.2725092424242423,0.6625260416666635
349.407,0.31818749999999846,108.00914125,3.2730042803030304,0.6628906249999968
349.457,0.31834999999999847,108.02547125000001,3.273499128787879,0.6632291666666635
349.507,0.3185124999999984,108.04180125,3.2739939772727276,0.6635677083333301
349.557,0.3186624999999984,108.05813125,3.274488825757576,0.6638802083333301
349.607,0.31881249999999844,108.07446124999998,3.274983674242424,0.6641927083333301
349.657,0.3190124999999985,108.09079625,3.2754786742424242,0.6646093749999968
349.708,0.31921249999999846,108.10713125,3.275973674242424,0.6650260416666635
349.758,0.3193749999999985,108.12346625,3.2764686742424245,0.6653645833333303
349.808,0.31953749999999853,108.1398025,3.276963712121212,0.665703124999997
349.858,0.31969999999999854,108.15613875,3.27745875,0.6660416666666636
349.908,0.31986249999999855,108.172475,3.277953787878788,0.6663802083333303
349.958,0.32003749999999853,108.1888175,3.2784490151515153,0.6667447916666637
350.008,0.32021249999999857,108.20515375,3.278944053030303,0.667109374999997
350.058,0.3203999999999985,108.22148999999999,3.2794390909090905,0.667499999999997
350.108,0.32058749999999847,108.237825,3.279934090909091,0.6678906249999969
350.158,0.3207749999999985,108.25416,3.2804290909090907,0.6682812499999968
350.208,0.3209624999999985,108.27049500000001,3.280924090909091,0.6686718749999969
350.258,0.3211749999999985,108.28683625000001,3.2814192803030307,0.6691145833333302
350.308,0.3213874999999985,108.3031725,3.2819143181818182,0.6695572916666636
350.358,0.3216249999999985,108.31950875,3.282409356060606,0.6700520833333302
350.408,0.3218624999999985,108.33584499999999,3.282904393939394,0.6705468749999969
350.458,0.32216249999999846,108.35218124999999,3.2833994318181814,0.6711718749999969
350.508,0.32246249999999843,108.36851750000001,3.28389446969697,0.6717968749999967
350.558,0.32283749999999845,108.38485874999999,3.284389659090909,0.6725781249999968
350.608,0.32321249999999846,108.401195,3.284884696969697,0.6733593749999968
350.658,0.3235124999999984,108.41753125,3.2853797348484846,0.6739843749999967
350.708,0.3238124999999984,108.43386749999999,3.2858747727272726,0.6746093749999966
350.758,0.3240999999999984,108.45020374999999,3.28636981060606,0.67520833333333
350.808,0.3243874999999984,108.46654000000001,3.2868648484848486,0.6758072916666633
350.858,0.3246249999999984,108.48287625,3.2873598863636366,0.67630208333333
350.908,0.3248624999999984,108.49920625,3.287854734848485,0.6767968749999966
350.958,0.3249624999999984,108.51553625,3.2883495833333334,0.67700520833333
351.008,0.32506249999999837,108.53186625000001,3.288844431818182,0.6772135416666633
351.058,0.32503749999999837,108.54819625,3.2893392803030306,0.67716145833333
351.108,0.32501249999999837,108.56453125,3.2898342803030305,0.6771093749999967
351.159,0.32497499999999835,108.5808675,3.290329318181818,0.6770312499999965
351.209,0.3249499999999984,108.59720374999999,3.2908243560606056,0.6769791666666634
351.259,0.3249249999999984,108.61353999999999,3.2913193939393937,0.6769270833333301
351.309,0.32487499999999836,108.62987625000001,3.291814431818182,0.6768229166666633
351.359,0.32482499999999837,108.6462125,3.2923094696969697,0.6767187499999966
351.409,0.32477499999999837,108.662555,3.292804696969697,0.6766145833333299
351.459,0.3247624999999984,108.67889124999999,3.2932997348484845,0.6765885416666634
351.509,0.32474999999999843,108.69522750000002,3.2937947727272734,0.6765624999999967
351.559,0.3247874999999984,108.71156249999999,3.2942897727272724,0.6766406249999967
351.609,0.3248249999999984,108.7278975,3.2947847727272728,0.6767187499999967
351.659,0.32491249999999844,108.7442325,3.2952797727272727,0.6769010416666634
351.709,0.32499999999999846,108.76057499999999,3.2957749999999995,0.6770833333333302
351.759,0.3251374999999984,108.77691124999998,3.2962700378787875,0.6773697916666633
351.809,0.3252749999999984,108.7932475,3.296765075757576,0.6776562499999967
351.859,0.32536249999999844,108.80958375,3.2972601136363635,0.6778385416666635
351.909,0.32544999999999846,108.82592,3.2977551515151515,0.6780208333333302
351.959,0.3254874999999985,108.84225624999999,3.298250189393939,0.6780989583333302
352.009,0.32552499999999845,108.8585975,3.2987453787878787,0.6781770833333302
352.059,0.32551249999999843,108.87493375,3.2992404166666667,0.6781510416666634
352.109,0.32549999999999846,108.89127,3.2997354545454547,0.6781249999999968
352.159,0.32549999999999846,108.90760625,3.3002304924242423,0.6781249999999968
352.209,0.32549999999999846,108.9239425,3.3007255303030303,0.6781249999999968
352.259,0.3255374999999984,108.94028499999999,3.301220757575757,0.6782031249999968
352.309,0.32557499999999845,108.9566275,3.3017159848484847,0.6782812499999968
352.359,0.32554999999999845,108.9729625,3.3022109848484846,0.6782291666666634
352.409,0.32552499999999845,108.98929749999999,3.3027059848484845,0.6781770833333302
352.459,0.32552499999999845,109.0056325,3.303200984848485,0.6781770833333302
352.509,0.32552499999999845,109.0219675,3.303695984848485,0.6781770833333302
352.559,0.32543749999999844,109.03830875000001,3.304191174242425,0.6779947916666634
352.609,0.3253499999999984,109.05464500000001,3.3046862121212124,0.6778124999999967
352.659,0.32524999999999843,109.07098125,3.30518125,0.6776041666666635
352.709,0.32514999999999844,109.0873175,3.305676287878788,0.6773958333333301
352.759,0.3250124999999985,109.10365374999999,3.3061713257575756,0.6771093749999969
352.809,0.32487499999999847,109.11999,3.3066663636363636,0.6768229166666635
352.859,0.32486249999999844,109.13633124999998,3.3071615530303027,0.6767968749999967
352.909,0.3248499999999984,109.1526675,3.307656590909091,0.6767708333333301
352.959,0.3248499999999984,109.16900375,3.3081516287878787,0.6767708333333301
353.009,0.3248499999999984,109.18534,3.3086466666666667,0.6767708333333301
353.059,0.32481249999999845,109.20167624999999,3.3091417045454543,0.6766927083333302
353.109,0.3247749999999984,109.21801250000001,3.3096367424242428,0.6766145833333301
353.159,0.32473749999999846,109.23435500000001,3.31013196969697,0.6765364583333301
353.209,0.32469999999999843,109.25069125,3.3106270075757576,0.67645833333333
353.259,0.32467499999999844,109.26702625,3.3111220075757575,0.6764062499999968
353.309,0.32464999999999844,109.28336125000001,3.311617007575758,0.6763541666666635
353.359,0.3245874999999985,109.29969625000001,3.3121120075757577,0.6762239583333302
353.409,0.3245249999999985,109.3160325,3.3126070454545458,0.6760937499999969
353.459,0.3243874999999985,109.332375,3.3131022727272725,0.6758072916666635
353.509,0.3242499999999985,109.34871125,3.3135973106060606,0.6755208333333302
353.559,0.3241624999999985,109.36504749999999,3.314092348484848,0.6753385416666636
353.609,0.32407499999999856,109.38138375000001,3.3145873863636366,0.675156249999997
353.659,0.32396249999999854,109.39772,3.3150824242424246,0.674921874999997
353.709,0.32384999999999853,109.41405625,3.315577462121212,0.674687499999997
353.759,0.32374999999999854,109.4303925,3.3160724999999998,0.6744791666666636
353.809,0.32364999999999855,109.4467225,3.3165673484848486,0.6742708333333304
353.859,0.3236999999999986,109.4630525,3.317062196969697,0.6743749999999971
353.909,0.3237499999999986,109.4793825,3.3175570454545453,0.6744791666666637
353.959,0.3238124999999986,109.4957125,3.3180518939393937,0.6746093749999972
354.009,0.3238749999999986,109.51204875,3.318546931818182,0.6747395833333304
354.06,0.3239749999999986,109.528385,3.3190419696969697,0.6749479166666639
354.11,0.32407499999999867,109.54472125,3.3195370075757573,0.6751562499999972
354.16,0.32417499999999866,109.56105749999999,3.3200320454545453,0.6753645833333306
354.21,0.32427499999999865,109.57739375000001,3.320527083333334,0.6755729166666639
354.26,0.32441249999999866,109.59373000000001,3.3210221212121214,0.6758593749999973
354.31,0.3245499999999987,109.61007125,3.321517310606061,0.6761458333333306
354.36,0.3245874999999987,109.6264075,3.3220123484848485,0.6762239583333306
354.41,0.3246249999999987,109.64274375,3.322507386363636,0.6763020833333306
354.46,0.3245999999999987,109.65907999999999,3.323002424242424,0.6762499999999974
354.51,0.3245749999999987,109.67541624999998,3.3234974621212117,0.6761979166666641
354.56,0.3245749999999987,109.6917525,3.3239925,0.6761979166666641
354.61,0.3245749999999987,109.70809374999999,3.3244876893939392,0.6761979166666641
354.66,0.32461249999999875,109.72442874999999,3.324982689393939,0.6762760416666641
354.71,0.3246499999999987,109.74076375,3.3254776893939395,0.676354166666664
354.76,0.3246499999999987,109.75709875,3.3259726893939394,0.676354166666664
354.81,0.3246499999999987,109.77343499999999,3.326467727272727,0.676354166666664
354.86,0.3247249999999987,109.78977124999999,3.3269627651515146,0.676510416666664
354.91,0.32479999999999876,109.80611375000001,3.3274579924242427,0.6766666666666641
354.96,0.32496249999999877,109.82245,3.3279530303030302,0.6770052083333308
355.01,0.3251249999999988,109.83878625,3.3284480681818183,0.6773437499999975
355.06,0.32541249999999877,109.8551225,3.328943106060606,0.6779427083333308
355.11,0.32569999999999877,109.87145875000002,3.3294381439393943,0.6785416666666642
355.16,0.3259249999999988,109.88779374999999,3.3299331439393933,0.6790104166666642
355.21,0.32613749999999875,109.90412875,3.3304281439393937,0.6794531249999974
355.26,0.32634999999999875,109.92045875,3.330922992424242,0.6798958333333308
355.31,0.3265874999999988,109.93678875,3.331417840909091,0.6803906249999976
355.36,0.32679999999999876,109.95311875,3.3319126893939393,0.6808333333333307
355.41,0.32701249999999876,109.96944875,3.3324075378787876,0.6812760416666641
355.46,0.3271249999999988,109.985785,3.332902575757576,0.6815104166666641
355.511,0.3272374999999988,110.00212125,3.3333976136363637,0.6817447916666641
355.561,0.3272624999999988,110.0184575,3.3338926515151512,0.6817968749999975
355.611,0.32728749999999873,110.03479374999999,3.3343876893939393,0.6818489583333307
355.661,0.3273874999999987,110.05112999999999,3.334882727272727,0.6820572916666641
355.711,0.3274874999999987,110.067465,3.335377727272727,0.6822656249999973
355.761,0.3275874999999987,110.08380625,3.3358729166666663,0.6824739583333307
355.811,0.3276874999999987,110.10014249999999,3.3363679545454543,0.6826822916666639
355.861,0.3277749999999987,110.11647875000001,3.336862992424243,0.6828645833333307
355.911,0.32786249999999867,110.13281500000001,3.3373580303030304,0.6830468749999973
355.961,0.32796249999999866,110.14915125,3.3378530681818184,0.6832552083333305
356.011,0.32806249999999865,110.1654875,3.338348106060606,0.6834635416666639
356.061,0.32818749999999863,110.18182875,3.338843295454545,0.6837239583333306
356.111,0.3283124999999987,110.19816375,3.339338295454546,0.6839843749999973
356.161,0.32837499999999864,110.21449875,3.3398332954545458,0.6841145833333305
356.211,0.32843749999999866,110.230835,3.3403283333333333,0.6842447916666639
356.261,0.32853749999999865,110.24717125,3.340823371212121,0.6844531249999972
356.311,0.32863749999999864,110.26350749999999,3.341318409090909,0.6846614583333305
356.361,0.32873749999999863,110.27985000000001,3.3418136363636366,0.6848697916666638
356.411,0.3288374999999986,110.29618625,3.3423086742424246,0.6850781249999971
356.461,0.32888749999999856,110.3125225,3.342803712121212,0.6851822916666637
356.511,0.32893749999999855,110.32885875,3.3432987499999998,0.6852864583333304
356.561,0.3290624999999986,110.34519499999999,3.343793787878788,0.6855468749999971
356.611,0.3291874999999986,110.36153625,3.3442889772727273,0.6858072916666638
356.661,0.3293249999999986,110.3778775,3.3447841666666664,0.6860937499999971
356.711,0.32946249999999855,110.39421374999999,3.3452792045454545,0.6863802083333304
356.761,0.3295874999999986,110.41054999999999,3.345774242424242,0.6866406249999971
356.811,0.32971249999999863,110.42688625000001,3.3462692803030305,0.6869010416666639
356.861,0.3296999999999986,110.4432225,3.3467643181818185,0.6868749999999971
