Time (s),Force (N),Displacement (mm),Strain,Stress (MPa)
48.517,-0.0364,4.9022,0.0,0.0
48.935,-0.033800000000000004,4.9022,0.0,0.0
48.987,-0.032,4.9022,0.0,0.0
49.405,-0.0306,4.9022,0.0,0.0
49.458,-0.0304,4.9022,0.0,0.0
49.876,-0.0294,4.9022,0.0,0.0
49.928,-0.028999999999999998,4.9022,0.0,0.0
50.346,-0.028399999999999998,4.9022,0.0,0.0
50.399,-0.0274,4.9022,0.0,0.0
50.817,-0.026600000000000002,4.9022,0.0,0.0
50.869,-0.026600000000000002,4.9022,0.0,0.0
51.288,-0.0264,4.9022,0.0,0.0
51.34,-0.0264,4.9022,0.0,0.0
51.759,-0.0264,4.9022,0.0,0.0
51.81,-0.0262,4.9022,0.0,0.0
52.229,-0.026600000000000002,4.9022,0.0,0.0
52.281,-0.027200000000000002,4.9022,0.0,0.0
52.7,-0.0274,4.9022,0.0,0.0
52.751,-0.027600000000000003,4.9022,0.0,0.0
53.17,-0.027200000000000002,4.9022,0.0,0.0
53.222,-0.0262,4.9022,0.0,0.0
53.641,-0.0252,4.9022,0.0,0.0
53.692,-0.0246,4.9022,0.0,0.0
54.111,-0.025,4.9022,0.0,0.0
54.162,-0.026000000000000002,4.9022,0.0,0.0
54.582,-0.0274,4.9022,0.0,0.0
54.633,-0.028800000000000003,4.9022,0.0,0.0
55.052,-0.029199999999999997,4.9022,0.0,0.0
55.103,-0.028599999999999997,4.9022,0.0,0.0
55.523,-0.029199999999999997,4.9022,0.0,0.0
55.574,-0.0294,4.9022,0.0,0.0
55.993,-0.028599999999999997,4.9022,0.0,0.0
56.044,-0.0288,4.9022,0.0,0.0
