Time (s),Force (N),Displacement (mm),Strain,Stress (MPa)
3.275,-0.008466666666666667,0.12656,0.003164,-0.007055555555555556
3.325,-0.009066666666666667,0.15811999999999998,0.003953,-0.007555555555555557
3.743,-0.009466666666666667,0.19299333333333332,0.004824833333333333,-0.00788888888888889
3.793,-0.01,0.23155333333333333,0.005788833333333333,-0.008333333333333333
4.211,-0.009933333333333332,0.2733666666666667,0.006834166666666667,-0.008277777777777778
4.261,-0.010133333333333333,0.3188666666666667,0.007971666666666667,-0.008444444444444444
4.679,-0.009333333333333332,0.3676133333333333,0.009190333333333332,-0.0077777777777777776
4.729,-0.007866666666666666,0.42011333333333334,0.010502833333333333,-0.006555555555555555
5.147,-0.0057333333333333325,0.47211333333333333,0.011802833333333334,-0.0047777777777777775
5.197,-0.0034,0.5246133333333334,0.013115333333333335,-0.002833333333333333
5.615,-0.0006666666666666664,0.57668,0.014417,-0.0005555555555555553
5.665,0.002533333333333333,0.62912,0.015728,0.002111111111111111
6.083,0.006933333333333333,0.68112,0.017027999999999998,0.0057777777777777775
6.133,0.0112,0.73362,0.018340500000000003,0.009333333333333334
6.551,0.016066666666666667,0.7856799999999999,0.019642,0.01338888888888889
6.601,0.020733333333333333,0.8382466666666667,0.020956166666666668,0.017277777777777777
7.019,0.025733333333333334,0.8903733333333332,0.022259333333333332,0.021444444444444447
7.069,0.030533333333333336,0.94294,0.0235735,0.025444444444444447
7.487,0.034666666666666665,0.9950666666666667,0.024876666666666665,0.028888888888888888
7.537,0.0382,1.0477533333333333,0.026193833333333333,0.03183333333333333
7.955,0.0412,1.1,0.027500000000000004,0.034333333333333334
8.005,0.0432,1.1528133333333335,0.028820333333333337,0.036000000000000004
8.423,0.04426666666666667,1.205126666666667,0.03012816666666667,0.036888888888888895
8.473,0.04466666666666667,1.2580066666666667,0.03145016666666667,0.037222222222222226
8.89,0.04526666666666667,1.3103799999999999,0.0327595,0.037722222222222226
8.94,0.04546666666666666,1.3631866666666668,0.03407966666666667,0.03788888888888889
9.358,0.04526666666666667,1.41562,0.035390500000000005,0.037722222222222226
9.408,0.04386666666666667,1.4684933333333334,0.03671233333333333,0.03655555555555556
9.826,0.0426,1.5209266666666668,0.03802316666666667,0.035500000000000004
9.876,0.04073333333333333,1.5737999999999999,0.039345,0.033944444444444444
10.294,0.039066666666666666,1.6261733333333335,0.040654333333333334,0.03255555555555556
10.344,0.03706666666666667,1.6789866666666666,0.04197466666666667,0.030888888888888893
10.762,0.035666666666666666,1.7313599999999998,0.043283999999999996,0.029722222222222223
10.812,0.03493333333333334,1.7842333333333333,0.04460583333333333,0.029111111111111115
11.229,0.03493333333333334,1.8365466666666668,0.04591366666666667,0.029111111111111115
11.279,0.03546666666666667,1.8893,0.0472325,0.029555555555555557
11.697,0.036533333333333334,1.9416133333333332,0.04854033333333333,0.030444444444444448
11.747,0.03853333333333333,1.99436,0.049859,0.03211111111111111
12.165,0.04073333333333333,2.046673333333333,0.05116683333333333,0.033944444444444444
12.215,0.04273333333333333,2.0994266666666666,0.05248566666666667,0.035611111111111114
12.633,0.045533333333333335,2.1518066666666664,0.05379516666666666,0.03794444444444445
12.683,0.04873333333333333,2.20456,0.055113999999999996,0.04061111111111111
13.101,0.052866666666666666,2.2569999999999997,0.05642499999999999,0.044055555555555556
13.151,0.05686666666666666,2.309813333333333,0.05774533333333333,0.04738888888888889
13.569,0.061000000000000006,2.3622533333333333,0.059056333333333336,0.05083333333333334
13.62,0.06493333333333333,2.4151866666666666,0.060379666666666665,0.05411111111111111
14.037,0.0688,2.4676866666666664,0.06169216666666666,0.05733333333333333
14.087,0.07206666666666667,2.5206266666666663,0.06301566666666666,0.060055555555555556
14.505,0.07453333333333333,2.5730666666666666,0.06432666666666667,0.06211111111111111
14.555,0.07626666666666666,2.626,0.06565,0.06355555555555556
14.973,0.07719999999999999,2.6785,0.06696250000000001,0.06433333333333333
15.023,0.07759999999999999,2.73138,0.0682845,0.06466666666666666
15.441,0.07793333333333334,2.78382,0.0695955,0.06494444444444446
15.491,0.07806666666666667,2.8366333333333333,0.07091583333333333,0.06505555555555556
15.909,0.07793333333333334,2.8890066666666665,0.07222516666666666,0.06494444444444446
15.959,0.077,2.94182,0.0735455,0.06416666666666666
16.377,0.0762,2.9941933333333335,0.07485483333333334,0.0635
16.427,0.07446666666666667,3.0469466666666665,0.07617366666666667,0.06205555555555556
16.845,0.07286666666666666,3.09926,0.07748150000000001,0.06072222222222222
16.895,0.07113333333333333,3.1520133333333336,0.07880033333333333,0.059277777777777776
17.313,0.06953333333333332,3.204266666666667,0.08010666666666667,0.05794444444444444
17.363,0.068,3.25708,0.081427,0.05666666666666667
17.78,0.06766666666666668,3.3093866666666667,0.08273466666666666,0.056388888888888905
17.83,0.06813333333333334,3.3621333333333334,0.08405333333333334,0.05677777777777778
18.248,0.06939999999999999,3.414446666666667,0.08536116666666668,0.05783333333333333
18.298,0.07146666666666666,3.4671933333333333,0.08667983333333333,0.059555555555555556
18.716,0.07400000000000001,3.5195,0.0879875,0.061666666666666675
18.766,0.0766,3.5723133333333332,0.08930783333333334,0.06383333333333334
19.184,0.07993333333333334,3.624686666666667,0.09061716666666667,0.06661111111111112
19.234,0.08353333333333333,3.6775,0.0919375,0.06961111111111111
19.652,0.08753333333333332,3.7298066666666667,0.09324516666666667,0.07294444444444444
19.702,0.0914,3.7825533333333334,0.09456383333333333,0.07616666666666666
20.12,0.09546666666666666,3.8348,0.09587,0.07955555555555555
20.17,0.0994,3.8874866666666668,0.09718716666666667,0.08283333333333334
20.588,0.10266666666666667,3.9396733333333334,0.09849183333333333,0.08555555555555557
20.638,0.10579999999999999,3.9923,0.09980750000000001,0.08816666666666666
21.056,0.10886666666666667,4.04436,0.101109,0.09072222222222223
21.106,0.11073333333333334,4.09686,0.10242150000000001,0.09227777777777778
21.524,0.112,4.148926666666666,0.10372316666666666,0.09333333333333334
21.574,0.11246666666666667,4.201366666666667,0.10503416666666668,0.09372222222222223
21.992,0.1118,4.253373333333333,0.10633433333333334,0.09316666666666666
22.042,0.11066666666666666,4.305813333333333,0.10764533333333333,0.09222222222222222
22.46,0.10946666666666666,4.357753333333333,0.10894383333333332,0.09122222222222222
22.51,0.10753333333333333,4.410126666666667,0.11025316666666667,0.08961111111111111
22.928,0.1054,4.462066666666667,0.11155166666666667,0.08783333333333333
22.978,0.10286666666666666,4.514506666666667,0.11286266666666667,0.08572222222222223
23.396,0.10053333333333334,4.566513333333333,0.11416283333333332,0.08377777777777778
23.446,0.098,4.619013333333333,0.11547533333333333,0.08166666666666668
23.864,0.09586666666666667,4.67108,0.11677699999999999,0.0798888888888889
23.914,0.0944,4.7236400000000005,0.11809100000000002,0.07866666666666666
24.332,0.09366666666666666,4.77576,0.119394,0.07805555555555556
24.382,0.093,4.828386666666666,0.12070966666666665,0.0775
24.8,0.09313333333333333,4.880573333333333,0.12201433333333334,0.07761111111111112
24.85,0.09386666666666667,4.933260000000001,0.12333150000000001,0.07822222222222222
25.268,0.09546666666666666,4.985446666666666,0.12463616666666666,0.07955555555555555
25.318,0.0982,5.038133333333334,0.12595333333333333,0.08183333333333333
25.735,0.10173333333333333,5.09026,0.1272565,0.08477777777777777
25.785,0.10533333333333333,5.14282,0.1285705,0.08777777777777779
26.203,0.1098,5.194946666666667,0.12987366666666667,0.0915
26.253,0.11446666666666667,5.247506666666666,0.13118766666666665,0.0953888888888889
26.67,0.11953333333333332,5.299633333333333,0.13249083333333334,0.09961111111111111
26.72,0.12440000000000001,5.352133333333333,0.13380333333333333,0.10366666666666668
27.138,0.12926666666666667,5.40426,0.1351065,0.10772222222222223
27.188,0.13373333333333334,5.45676,0.136419,0.11144444444444446
27.606,0.13793333333333332,5.508886666666667,0.13772216666666667,0.11494444444444445
27.656,0.1414,5.561453333333334,0.13903633333333335,0.11783333333333333
28.074,0.14406666666666668,5.613513333333333,0.14033783333333333,0.12005555555555557
28.124,0.14593333333333333,5.6660200000000005,0.1416505,0.12161111111111111
28.542,0.14733333333333334,5.718019999999999,0.14295049999999998,0.12277777777777779
28.592,0.14786666666666667,5.77052,0.144263,0.12322222222222223
29.01,0.14766666666666667,5.82252,0.145563,0.12305555555555556
29.06,0.14666666666666667,5.87502,0.1468755,0.12222222222222223
29.478,0.14533333333333334,5.92708,0.148177,0.12111111111111113
29.528,0.1431333333333333,5.979513333333333,0.14948783333333332,0.11927777777777776
29.946,0.1396,6.031513333333334,0.15078783333333334,0.11633333333333334
29.996,0.13566666666666669,6.083886666666667,0.15209716666666667,0.11305555555555558
30.414,0.13206666666666667,6.13588,0.153397,0.11005555555555556
30.464,0.12846666666666667,6.188253333333334,0.15470633333333333,0.10705555555555557
30.882,0.12533333333333332,6.240246666666667,0.15600616666666667,0.10444444444444444
30.932,0.12246666666666667,6.29262,0.1573155,0.10205555555555557
31.35,0.12126666666666666,6.344553333333334,0.15861383333333334,0.10105555555555555
31.4,0.12086666666666666,6.3969933333333335,0.15992483333333335,0.10072222222222223
31.818,0.12126666666666666,6.448986666666667,0.16122466666666668,0.10105555555555555
31.868,0.12213333333333334,6.501486666666667,0.16253716666666668,0.10177777777777779
32.286,0.12366666666666666,6.553546666666667,0.16383866666666666,0.10305555555555555
32.336,0.12593333333333334,6.606106666666666,0.16515266666666667,0.10494444444444445
32.754,0.1288,6.658226666666667,0.16645566666666667,0.10733333333333334
32.804,0.132,6.710853333333334,0.16777133333333333,0.11000000000000001
33.222,0.13553333333333334,6.76304,0.169076,0.11294444444444446
33.272,0.1404,6.8157266666666665,0.17039316666666665,0.117
33.69,0.14553333333333332,6.867913333333333,0.17169783333333333,0.12127777777777778
33.74,0.15033333333333332,6.920606666666667,0.17301516666666666,0.12527777777777777
34.158,0.1548,6.972733333333333,0.17431833333333333,0.129
34.208,0.1588,7.02536,0.175634,0.13233333333333333
34.626,0.16253333333333334,7.07742,0.1769355,0.13544444444444445
34.676,0.1646,7.1299866666666665,0.17824966666666667,0.13716666666666666
35.093,0.16593333333333332,7.181986666666666,0.17954966666666666,0.13827777777777778
35.143,0.16646666666666665,7.234426666666667,0.18086066666666667,0.13872222222222222
35.561,0.1662,7.286366666666667,0.18215916666666668,0.13849999999999998
35.611,0.16526666666666667,7.338746666666666,0.18346866666666667,0.13772222222222225
36.029,0.16406666666666667,7.390686666666666,0.18476716666666665,0.13672222222222222
36.079,0.16226666666666664,7.443126666666667,0.18607816666666668,0.13522222222222222
36.497,0.16053333333333333,7.495126666666667,0.18737816666666668,0.13377777777777777
36.547,0.15846666666666664,7.547626666666667,0.18869066666666667,0.13205555555555554
36.965,0.15626666666666666,7.599686666666667,0.18999216666666668,0.13022222222222224
37.015,0.1538,7.652313333333334,0.19130783333333334,0.12816666666666668
37.433,0.15193333333333334,7.7044999999999995,0.1926125,0.12661111111111112
37.483,0.15039999999999998,7.757246666666666,0.19393116666666665,0.12533333333333332
37.901,0.1498,7.8095,0.1952375,0.12483333333333332
37.951,0.14946666666666666,7.862313333333333,0.19655783333333332,0.12455555555555556
38.369,0.14973333333333333,7.914626666666666,0.19786566666666666,0.12477777777777778
38.419,0.15073333333333333,7.9675,0.19918750000000002,0.12561111111111112
38.837,0.15246666666666667,8.01994,0.2004985,0.12705555555555556
38.887,0.15499999999999997,8.072873333333334,0.20182183333333334,0.12916666666666665
39.304,0.15739999999999998,8.125373333333334,0.20313433333333336,0.13116666666666665
39.354,0.16006666666666666,8.178246666666666,0.20445616666666666,0.1333888888888889
39.772,0.16366666666666668,8.230686666666667,0.20576716666666667,0.13638888888888892
39.822,0.1672,8.2835,0.2070875,0.13933333333333334
40.24,0.17106666666666664,8.33588,0.208397,0.14255555555555555
40.29,0.17506666666666665,8.388633333333333,0.20971583333333332,0.14588888888888887
40.708,0.1791333333333333,8.440946666666667,0.21102366666666666,0.14927777777777776
40.758,0.18259999999999998,8.493633333333333,0.21234083333333334,0.15216666666666667
41.176,0.18586666666666668,8.545886666666666,0.21364716666666667,0.1548888888888889
41.226,0.1882,8.598573333333333,0.2149643333333333,0.15683333333333335
41.644,0.18966666666666668,8.650826666666667,0.21627066666666667,0.15805555555555556
41.695,0.19053333333333333,8.703573333333333,0.21758933333333333,0.1587777777777778
42.111,0.1906,8.755826666666668,0.21889566666666668,0.15883333333333333
42.161,0.18993333333333334,8.808513333333334,0.22021283333333336,0.1582777777777778
42.579,0.18913333333333335,8.860766666666667,0.22151916666666666,0.15761111111111112
42.629,0.18846666666666667,8.913453333333333,0.22283633333333333,0.15705555555555556
43.047,0.18780000000000002,8.965766666666667,0.22414416666666667,0.15650000000000003
43.097,0.1862,9.018453333333333,0.22546133333333335,0.15516666666666667
43.515,0.18473333333333333,9.070766666666666,0.22676916666666663,0.15394444444444444
43.565,0.18293333333333334,9.123513333333333,0.22808783333333332,0.15244444444444447
43.983,0.18133333333333335,9.175886666666665,0.22939716666666662,0.15111111111111114
44.033,0.17966666666666667,9.2287,0.2307175,0.14972222222222223
44.451,0.17833333333333332,9.281073333333332,0.2320268333333333,0.1486111111111111
44.501,0.1772,9.333886666666666,0.23334716666666666,0.14766666666666667
44.919,0.1766,9.38626,0.2346565,0.14716666666666667
44.969,0.17686666666666667,9.439073333333333,0.23597683333333333,0.1473888888888889
45.387,0.17813333333333334,9.491386666666667,0.23728466666666667,0.14844444444444446
45.437,0.1802,9.5442,0.238605,0.15016666666666667
45.855,0.18266666666666664,9.596573333333334,0.23991433333333334,0.1522222222222222
45.905,0.18526666666666666,9.649386666666667,0.24123466666666665,0.15438888888888888
46.323,0.18853333333333333,9.70176,0.242544,0.15711111111111112
46.373,0.1918,9.754573333333333,0.24386433333333332,0.15983333333333333
46.791,0.19586666666666666,9.806946666666667,0.24517366666666668,0.1632222222222222
46.841,0.1998,9.85976,0.246494,0.1665
47.259,0.20346666666666666,9.912073333333334,0.24780183333333333,0.16955555555555554
47.309,0.20693333333333333,9.964826666666665,0.24912066666666663,0.17244444444444446
47.727,0.20966666666666667,10.017073333333334,0.2504268333333334,0.17472222222222222
47.777,0.21206666666666668,10.069826666666668,0.2517456666666667,0.17672222222222225
48.195,0.2132,10.122073333333333,0.2530518333333333,0.17766666666666667
48.245,0.2138,10.174826666666666,0.25437066666666663,0.17816666666666667
48.663,0.213,10.227073333333333,0.25567683333333335,0.1775
48.713,0.2112,10.279826666666667,0.2569956666666667,0.17600000000000002
49.131,0.20946666666666666,10.332073333333334,0.25830183333333334,0.17455555555555555
49.181,0.20733333333333331,10.384826666666667,0.25962066666666667,0.17277777777777778
49.599,0.20486666666666667,10.437073333333334,0.26092683333333333,0.17072222222222222
49.649,0.20173333333333332,10.489826666666666,0.26224566666666665,0.1681111111111111
50.066,0.19933333333333333,10.542073333333333,0.2635518333333333,0.16611111111111113
50.116,0.19613333333333335,10.59476,0.264869,0.16344444444444448
50.534,0.1932,10.647006666666666,0.26617516666666663,0.161
50.584,0.19053333333333333,10.699693333333332,0.26749233333333333,0.1587777777777778
51.002,0.1886,10.75194,0.2687985,0.15716666666666668
51.052,0.18739999999999998,10.804626666666667,0.2701156666666667,0.15616666666666665
51.47,0.187,10.856873333333334,0.27142183333333336,0.15583333333333335
51.52,0.18786666666666668,10.90956,0.272739,0.1565555555555556
51.938,0.1896,10.961746666666667,0.2740436666666667,0.158
51.988,0.19273333333333334,11.014433333333333,0.27536083333333333,0.16061111111111112
52.406,0.19646666666666668,11.06662,0.2766655,0.16372222222222224
52.456,0.20013333333333333,11.119306666666667,0.27798266666666666,0.16677777777777777
52.874,0.20433333333333334,11.171493333333332,0.27928733333333333,0.17027777777777778
52.924,0.20886666666666667,11.224179999999999,0.2806045,0.17405555555555557
53.341,0.21386666666666668,11.276366666666666,0.28190916666666666,0.17822222222222223
53.391,0.21813333333333335,11.328926666666666,0.28322316666666664,0.1817777777777778
53.809,0.222,11.381113333333333,0.2845278333333333,0.185
53.859,0.2256,11.433673333333333,0.28584183333333335,0.188
54.277,0.22906666666666667,11.48586,0.2871465,0.19088888888888889
54.327,0.23179999999999998,11.53842,0.2884605,0.19316666666666665
54.745,0.2344,11.590606666666668,0.2897651666666667,0.19533333333333333
54.795,0.23620000000000002,11.643166666666668,0.29107916666666667,0.19683333333333336
55.213,0.23706666666666668,11.695353333333333,0.29238383333333334,0.19755555555555557
55.263,0.23706666666666668,11.747973333333332,0.2936993333333333,0.19755555555555557
55.681,0.23673333333333335,11.80016,0.295004,0.1972777777777778
55.732,0.23579999999999998,11.852846666666666,0.29632116666666664,0.19649999999999998
56.149,0.23413333333333333,11.905033333333334,0.29762583333333337,0.19511111111111112
56.199,0.23193333333333335,11.95772,0.298943,0.1932777777777778
56.617,0.22946666666666665,12.009906666666666,0.30024766666666663,0.1912222222222222
56.667,0.2265333333333333,12.062593333333332,0.3015648333333333,0.18877777777777777
57.085,0.224,12.114906666666666,0.3028726666666667,0.18666666666666668
57.135,0.22186666666666666,12.167660000000001,0.30419150000000006,0.18488888888888888
57.553,0.22026666666666667,12.219973333333334,0.30549933333333334,0.18355555555555556
57.603,0.2188,12.272726666666667,0.30681816666666667,0.18233333333333335
58.02,0.21746666666666667,12.32504,0.308126,0.18122222222222223
58.07,0.21626666666666666,12.377726666666666,0.30944316666666666,0.18022222222222223
58.488,0.21613333333333334,12.43004,0.310751,0.18011111111111114
58.538,0.21693333333333334,12.482726666666668,0.3120681666666667,0.1807777777777778
58.956,0.21866666666666665,12.53504,0.313376,0.1822222222222222
59.006,0.22073333333333334,12.587726666666667,0.3146931666666667,0.18394444444444447
59.424,0.22326666666666664,12.639973333333334,0.31599933333333335,0.18605555555555553
59.474,0.22653333333333334,12.69266,0.3173165,0.1887777777777778
59.892,0.2304,12.744906666666667,0.31862266666666667,0.192
59.942,0.23453333333333332,12.79766,0.3199415,0.19544444444444445
60.36,0.23893333333333333,12.849906666666667,0.3212476666666667,0.19911111111111113
60.41,0.24293333333333333,12.90266,0.3225665,0.20244444444444445
60.828,0.24673333333333333,12.954906666666666,0.32387266666666664,0.2056111111111111
60.878,0.25,13.00766,0.32519149999999997,0.20833333333333334
61.296,0.25326666666666664,13.059906666666667,0.3264976666666667,0.21105555555555555
61.346,0.2564,13.11266,0.3278165,0.2136666666666667
61.764,0.25866666666666666,13.164973333333334,0.32912433333333335,0.21555555555555556
61.814,0.2598666666666667,13.217726666666666,0.3304431666666666,0.21655555555555558
62.232,0.26006666666666667,13.27004,0.331751,0.21672222222222223
62.282,0.25933333333333336,13.322793333333333,0.33306983333333334,0.21611111111111114
62.7,0.25873333333333337,13.375106666666666,0.33437766666666663,0.21561111111111114
62.75,0.25766666666666665,13.42786,0.3356965,0.21472222222222223
63.168,0.25633333333333336,13.480173333333333,0.33700433333333335,0.21361111111111114
63.218,0.2544,13.532926666666667,0.3383231666666667,0.21200000000000002
63.636,0.25266666666666665,13.585173333333334,0.33962933333333334,0.21055555555555555
63.686,0.25066666666666665,13.637926666666667,0.34094816666666666,0.20888888888888887
64.104,0.24913333333333335,13.690173333333332,0.3422543333333333,0.20761111111111114
64.154,0.2478,13.742926666666667,0.3435731666666667,0.2065
64.572,0.24713333333333332,13.795173333333334,0.34487933333333337,0.20594444444444443
64.622,0.24646666666666667,13.847926666666666,0.34619816666666664,0.2053888888888889
65.04,0.24639999999999998,13.900173333333333,0.3475043333333333,0.2053333333333333
65.09,0.2472,13.952926666666666,0.3488231666666667,0.20600000000000002
65.508,0.24853333333333333,14.005173333333333,0.35012933333333335,0.2071111111111111
65.558,0.2508666666666667,14.057926666666667,0.3514481666666667,0.20905555555555558
65.976,0.25326666666666664,14.110173333333334,0.35275433333333334,0.21105555555555555
66.026,0.25553333333333333,14.162926666666666,0.35407316666666666,0.21294444444444446
66.444,0.2582666666666667,14.215173333333333,0.3553793333333333,0.21522222222222226
66.494,0.26126666666666665,14.267926666666666,0.35669816666666665,0.2177222222222222
66.912,0.2650666666666667,14.320173333333333,0.3580043333333333,0.2208888888888889
66.962,0.26866666666666666,14.372926666666666,0.35932316666666664,0.2238888888888889
67.378,0.2718,14.425173333333333,0.36062933333333336,0.2265
67.428,0.2744666666666667,14.4778,0.361945,0.22872222222222224
67.846,0.2769333333333333,14.530046666666667,0.3632511666666667,0.23077777777777778
67.896,0.27873333333333333,14.582673333333334,0.36456683333333334,0.23227777777777778
68.314,0.2799333333333333,14.63492,0.365873,0.23327777777777778
68.364,0.28053333333333336,14.687546666666666,0.36718866666666666,0.2337777777777778
68.782,0.28046666666666664,14.739793333333333,0.3684948333333333,0.23372222222222222
68.832,0.2798666666666667,14.79242,0.3698105,0.23322222222222228
69.25,0.27899999999999997,14.844666666666665,0.37111666666666665,0.23249999999999998
69.3,0.2780666666666667,14.897293333333332,0.3724323333333333,0.23172222222222225
69.718,0.27706666666666663,14.94954,0.37373850000000003,0.23088888888888887
69.768,0.2756,15.002226666666667,0.3750556666666667,0.22966666666666669
70.186,0.27413333333333334,15.054413333333335,0.37636033333333335,0.22844444444444445
70.236,0.2718666666666667,15.107040000000001,0.377676,0.2265555555555556
70.654,0.26966666666666667,15.159166666666666,0.37897916666666664,0.22472222222222224
70.704,0.26793333333333336,15.211733333333333,0.3802933333333333,0.2232777777777778
71.122,0.26693333333333336,15.26392,0.381598,0.22244444444444447
71.172,0.26613333333333333,15.316419999999999,0.3829105,0.2217777777777778
71.59,0.2657333333333333,15.368546666666667,0.3842136666666667,0.22144444444444444
71.64,0.26593333333333335,15.420986666666666,0.3855246666666666,0.22161111111111115
72.058,0.267,15.473046666666667,0.3868261666666667,0.22250000000000003
72.108,0.2687333333333334,15.525426666666668,0.3881356666666667,0.2239444444444445
72.526,0.2710666666666667,15.577426666666668,0.3894356666666667,0.22588888888888892
72.576,0.27366666666666667,15.629806666666667,0.3907451666666667,0.22805555555555557
72.994,0.2769333333333333,15.681806666666667,0.39204516666666667,0.23077777777777778
73.044,0.28026666666666666,15.734186666666666,0.39335466666666663,0.23355555555555557
73.462,0.2844666666666667,15.786126666666666,0.39465316666666667,0.2370555555555556
