Time (s),Force (N),Displacement (mm),Strain,Stress (MPa)
33.225,0.13473333333333332,2.4588666666666668,0.06147166666666667,0.11227777777777777
33.275,0.1364,2.5116133333333335,0.06279033333333334,0.11366666666666667
33.693,0.13766666666666666,2.5639266666666667,0.06409816666666666,0.11472222222222223
33.743,0.13826666666666665,2.6166733333333334,0.06541683333333334,0.11522222222222221
34.161,0.13906666666666664,2.6689266666666667,0.06672316666666667,0.11588888888888887
34.211,0.13873333333333332,2.7216733333333334,0.06804183333333333,0.11561111111111111
34.629,0.13859999999999997,2.7739266666666667,0.06934816666666667,0.11549999999999998
34.679,0.13806666666666667,2.8266733333333334,0.07066683333333333,0.11505555555555556
35.097,0.1378,2.8789266666666666,0.07197316666666667,0.11483333333333334
35.147,0.13713333333333333,2.9316733333333334,0.07329183333333333,0.11427777777777778
35.565,0.13726666666666668,2.9839266666666666,0.07459816666666666,0.1143888888888889
35.615,0.1378,3.0366733333333333,0.07591683333333334,0.11483333333333334
36.033,0.13920000000000002,3.0889266666666666,0.07722316666666666,0.11600000000000002
36.083,0.14073333333333335,3.141673333333333,0.07854183333333332,0.1172777777777778
36.501,0.14286666666666667,3.193926666666667,0.07984816666666668,0.11905555555555557
36.551,0.1454,3.2466733333333333,0.08116683333333333,0.12116666666666667
36.969,0.1484,3.2989266666666666,0.08247316666666667,0.12366666666666667
37.019,0.15180000000000002,3.3516733333333333,0.08379183333333333,0.12650000000000003
37.437,0.15693333333333334,3.4039266666666665,0.08509816666666667,0.1307777777777778
37.487,0.16186666666666666,3.4566733333333333,0.08641683333333333,0.1348888888888889
37.905,0.1676,3.5089266666666665,0.08772316666666666,0.13966666666666666
37.955,0.17313333333333333,3.56174,0.0890435,0.14427777777777778
38.373,0.1792,3.614053333333333,0.09035133333333333,0.14933333333333335
38.423,0.185,3.6668666666666665,0.09167166666666667,0.15416666666666667
38.841,0.19106666666666666,3.7191199999999998,0.09297799999999999,0.15922222222222224
38.891,0.19633333333333333,3.7718666666666665,0.09429666666666667,0.16361111111111112
39.309,0.2014,3.824053333333333,0.09560133333333333,0.16783333333333333
39.359,0.2056,3.87674,0.09691849999999999,0.17133333333333334
39.776,0.209,3.9288666666666665,0.09822166666666667,0.17416666666666666
39.826,0.21180000000000002,3.9814266666666662,0.09953566666666666,0.17650000000000002
40.244,0.21446666666666667,4.033493333333333,0.10083733333333333,0.17872222222222223
40.294,0.21666666666666667,4.085993333333333,0.10214983333333331,0.18055555555555558
40.712,0.2189333333333333,4.137993333333333,0.10344983333333332,0.18244444444444444
40.762,0.21946666666666664,4.190433333333333,0.10476083333333333,0.18288888888888888
41.18,0.21986666666666668,4.242373333333333,0.10605933333333332,0.18322222222222223
41.23,0.21946666666666664,4.294746666666667,0.10736866666666667,0.18288888888888888
41.648,0.21933333333333332,4.34662,0.1086655,0.1827777777777778
41.698,0.21866666666666665,4.398933333333333,0.10997333333333333,0.1822222222222222
42.116,0.21866666666666665,4.450746666666666,0.11126866666666665,0.1822222222222222
42.166,0.21839999999999998,4.5030600000000005,0.11257650000000001,0.182
42.583,0.21933333333333332,4.554873333333333,0.11387183333333332,0.1827777777777778
42.633,0.22046666666666667,4.607126666666667,0.11517816666666666,0.18372222222222223
43.051,0.22286666666666666,4.659000000000001,0.11647500000000002,0.18572222222222223
43.101,0.22606666666666667,4.711313333333334,0.11778283333333335,0.18838888888888888
43.519,0.22986666666666666,4.7633133333333335,0.11908283333333333,0.19155555555555556
43.569,0.2338,4.815686666666666,0.12039216666666666,0.19483333333333336
43.987,0.23853333333333332,4.867686666666667,0.12169216666666667,0.19877777777777778
44.037,0.2432,4.920066666666667,0.12300166666666668,0.20266666666666666
44.455,0.24873333333333333,4.97206,0.1243015,0.20727777777777778
44.505,0.2544,5.0244333333333335,0.12561083333333334,0.21200000000000002
44.923,0.2606,5.076433333333333,0.12691083333333333,0.21716666666666667
44.974,0.26653333333333334,5.128806666666666,0.12822016666666664,0.22211111111111112
45.391,0.27266666666666667,5.180746666666667,0.12951866666666667,0.22722222222222224
45.441,0.2781333333333333,5.2331199999999995,0.130828,0.23177777777777775
45.859,0.2828666666666667,5.285053333333334,0.13212633333333335,0.23572222222222228
45.909,0.28640000000000004,5.337493333333333,0.13343733333333332,0.23866666666666672
46.327,0.28973333333333334,5.389553333333334,0.13473883333333334,0.24144444444444446
46.377,0.2918,5.441993333333333,0.13604983333333331,0.24316666666666667
