Time (s),Force (N),Displacement (mm),Strain,Stress (MPa)
465.312,0.7429625000000026,147.42101,5.896840399999999,0.6879282407407431
465.362,0.7428625000000026,147.437345,5.8974937999999995,0.6878356481481506
465.412,0.7427625000000028,147.45368000000002,5.8981472,0.687743055555558
465.462,0.7428000000000028,147.47001625000001,5.898800650000001,0.6877777777777803
465.512,0.7428375000000027,147.4863525,5.899454100000001,0.6878125000000025
465.562,0.7429250000000027,147.50268875,5.90010755,0.687893518518521
465.612,0.7430125000000027,147.51903124999998,5.9007612499999995,0.6879745370370395
465.662,0.7431500000000028,147.5353675,5.9014147,0.6881018518518544
465.712,0.7432875000000028,147.55170375,5.90206815,0.6882291666666692
465.762,0.7434250000000027,147.56804,5.9027216,0.6883564814814839
465.812,0.7435625000000027,147.58437625,5.903375049999999,0.6884837962962987
465.862,0.7436625000000027,147.60071125,5.904028449999999,0.6885763888888913
465.912,0.7437625000000028,147.6170525,5.9046821,0.688668981481484
465.962,0.7439375000000028,147.63338875,5.90533555,0.688831018518521
466.012,0.7441125000000028,147.649725,5.905989,0.6889930555555581
466.062,0.7443375000000028,147.66606125,5.9066424500000005,0.6892013888888914
466.112,0.7445625000000028,147.6823975,5.9072959,0.6894097222222247
466.162,0.7446750000000029,147.69873375,5.90794935,0.6895138888888915
466.212,0.7447875000000028,147.71507,5.9086028,0.6896180555555581
466.262,0.7446000000000028,147.7314,5.909256,0.689444444444447
466.312,0.7444125000000028,147.74773125,5.909909249999999,0.6892708333333359
466.362,0.7441625000000028,147.7640625,5.9105625,0.6890393518518544
466.412,0.7439125000000029,147.7803925,5.9112157000000005,0.6888078703703729
466.462,0.7436000000000028,147.79672875,5.91186915,0.6885185185185211
466.513,0.7432875000000028,147.813065,5.9125226,0.6882291666666692
466.563,0.7428375000000028,147.82940125,5.91317605,0.6878125000000026
466.613,0.7423875000000029,147.84573749999998,5.913829499999999,0.687395833333336
466.663,0.7419000000000028,147.86207374999998,5.914482949999999,0.686944444444447
466.713,0.7414125000000029,147.87841,5.9151364,0.6864930555555582
466.763,0.7408375000000028,147.89475124999998,5.915790049999999,0.6859606481481507
