Time (s),Force (N),Displacement (mm),Strain,Stress (MPa)
504.184,0.7915500000000021,160.18692249999998,6.407476899999999,0.7329166666666685
504.234,0.7916500000000021,160.2032575,6.4081303,0.7330092592592611
504.284,0.7916750000000021,160.21959375,6.4087837500000004,0.7330324074074094
504.334,0.7917000000000021,160.23593625,6.40943745,0.7330555555555575
504.384,0.7916625000000022,160.2522725,6.4100909,0.7330208333333352
504.434,0.7916250000000021,160.26860875,6.41074435,0.732986111111113
504.484,0.791612500000002,160.284945,6.4113978,0.7329745370370389
504.534,0.7916000000000021,160.30128125000002,6.412051250000001,0.7329629629629648
504.584,0.7915500000000021,160.3176225,6.4127049,0.7329166666666685
504.634,0.7915000000000021,160.33396375,6.413358550000001,0.7328703703703723
504.684,0.7912500000000021,160.3503,6.4140120000000005,0.7326388888888908
504.734,0.791000000000002,160.36663625,6.41466545,0.7324074074074093
504.784,0.790712500000002,160.3829725,6.4153189,0.7321412037037055
504.834,0.790425000000002,160.39930875,6.41597235,0.7318750000000018
504.884,0.790087500000002,160.41565125,6.41662605,0.7315625000000019
504.934,0.7897500000000021,160.43198625,6.41727945,0.7312500000000018
504.984,0.789325000000002,160.44832125,6.41793285,0.7308564814814833
505.034,0.788900000000002,160.46465625000002,6.418586250000001,0.7304629629629648
505.084,0.7885875000000021,160.48099125000002,6.419239650000001,0.730173611111113
505.134,0.7882750000000021,160.4973275,6.4198931,0.7298842592592611
505.184,0.7881750000000021,160.51367,6.420546799999999,0.7297916666666685
505.234,0.7880750000000021,160.53000624999999,6.421200249999999,0.729699074074076
505.284,0.787962500000002,160.54634249999998,6.421853699999999,0.7295949074074092
505.334,0.7878500000000022,160.56267875,6.42250715,0.7294907407407427
505.384,0.7876625000000022,160.579015,6.4231606,0.7293171296296316
505.434,0.7874750000000021,160.59535125,6.42381405,0.7291435185185204
505.484,0.7871750000000022,160.6116925,6.4244677,0.7288657407407427
505.534,0.7868750000000022,160.62802875,6.42512115,0.7285879629629649
505.584,0.7866125000000022,160.644365,6.4257746,0.7283449074074093
505.634,0.7863500000000021,160.66070125000002,6.426428050000001,0.7281018518518537
505.684,0.7860875000000022,160.6770375,6.427081500000001,0.7278587962962982
505.734,0.7858250000000021,160.69337375,6.4277349500000005,0.7276157407407426
505.784,0.7855125000000022,160.70971624999999,6.42838865,0.7273263888888909
505.834,0.7852000000000021,160.72605125,6.4290420500000005,0.7270370370370389
505.884,0.7849375000000022,160.74238625,6.4296954500000005,0.7267939814814834
505.934,0.7846750000000021,160.75872125,6.430348850000001,0.7265509259259278
505.984,0.7844000000000021,160.77505624999998,6.431002249999999,0.7262962962962982
506.034,0.7841250000000021,160.79139125,6.43165565,0.7260416666666686
506.084,0.7839875000000022,160.8077275,6.4323091,0.7259143518518538
506.134,0.7838500000000022,160.8240575,6.432962300000001,0.725787037037039
506.184,0.7836875000000021,160.8403875,6.433615499999999,0.725636574074076
506.234,0.7835250000000021,160.8567175,6.4342687000000005,0.725486111111113
506.284,0.7833750000000022,160.8730475,6.434921900000001,0.7253472222222241
506.334,0.7832250000000022,160.88938375,6.435575350000001,0.7252083333333353
506.385,0.7830375000000022,160.90571875,6.436228750000001,0.7250347222222242
506.435,0.7828500000000022,160.92205375,6.43688215,0.7248611111111131
506.485,0.7826625000000021,160.93838875,6.43753555,0.7246875000000019
506.535,0.7824750000000021,160.954725,6.4381889999999995,0.7245138888888908
506.585,0.7824875000000021,160.97106125,6.438842449999999,0.7245254629629648
506.635,0.7825000000000021,160.98740375,6.43949615,0.7245370370370389
506.685,0.7828625000000021,161.00374,6.4401496,0.7248726851851871
506.735,0.7832250000000021,161.02007625000002,6.44080305,0.7252083333333352
506.785,0.783725000000002,161.0364125,6.4414565,0.7256712962962981
506.835,0.7842250000000021,161.05274875,6.44210995,0.7261342592592611
506.885,0.784800000000002,161.069085,6.4427634000000005,0.7266666666666686
506.935,0.785375000000002,161.08542625,6.443417050000001,0.7271990740740759
506.985,0.786100000000002,161.1017625,6.4440705000000005,0.7278703703703722
507.035,0.7868250000000021,161.11809875,6.44472395,0.7285416666666685
507.085,0.787712500000002,161.134435,6.4453774,0.7293634259259277
